Date,Tweet,User,Location,Belief,Keywords_used 
11/18/2020,Democrats are strangely Americans and shushing them while they do it Its starting to get scary We need president Trump more than ever MAGA lockdown Covid19,b'OurRealtorLV',"b'Jersey City, NJ'",.,keywords
11/18/2020,seanhannity Covid19 testing at is 1500000 per day Testing both Antibody and Virus detection after amplifications Finding 1,b'goodnu',"b'Sharon, MA'",.,keywords
11/18/2020,Theadve58768321 Thunder71329553 BrieforNevada Difficult to find libraries and fast food setring areas open during COVID19,b'RepUEVENTS',"b'Edina, MN'",.,keywords
11/18/2020,The collateral damage caused by Lina Hidalgos policies will plague Houston and Harris County long beyond COVID19 does Voters remember this in 2022,b'ConnorHennes',"b'Houston, TX'",.,keywords
11/18/2020,I have heart disease COPD and type 1 diabetesI just tested positive for Covid19I followed the guidelines I did what was recommended But so many refusedNow myself wife daughter and stepdaughter all have tested positive All our hard work gone to waste SMFH,b'HeffeDeFreFFro',"b'Pesotum, IL'",.,keywords
11/18/2020,equidadmx WEDOworldwide WECFINT boellus Misunderstanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,AFDFrance GCAdaptation CDCgroup CCNUCC Banquemondiale BanKiMoonUNSG DamienNavizet gilleskleitz FinanceInCommon COP26 RiouxRemy Misunderstanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,Iconic Paris Bookstore Gets So Many Orders After Pleading With Fans They Had to Shut Down Website to Catch Up,b'Beatgrrrl',"b'California, USA'",.,keywords
11/18/2020,FinanceInCommon SportEnCommun boadofficial theGCF Paris2024 PresidentBOAD UNESCO gabramosp GCAdaptation annietrev ASteiner AlokSharmaRDG OECDdev odelphine FinDevCanada europeaid UN antonioguterres RiouxRemy AudreyRojkoff Misunderstanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,Dont go anywhere for Thanksgiving Im staying home and cooking Dont come to my place though because I wont let you in stayathome Covid19,b'Liberalibrarian',"b'Las Vegas, Nevada'",.,keywords
11/18/2020,If Iowans dont buy into this well lose Businesses will close once again more schools will be forced to go online and our healthcare system will fail warns Republican Gov Kim Reynolds on wearing a mask Covid19,b'eddiegarcianv',"b'Las Vegas, NV'",.,keywords
11/18/2020,BahatiDaniel11 ASteiner UNBiodiversity cmrodrigueze mremae ProSyn theGEF Misunderstanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,Im sorry from someone who lost their father and adopted mom from Covid19 I couldnt follow ginacarano anymore I will be unfollowing her on instagram as well DisneyStudios and disneyplus needs to do something soon AngryJoeShow Mandalorian,b'DominicDecoco81',"b'Brooklyn, New York'",.,keywords
11/18/2020,theGEF cmrodrigueze Not understanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,CatherinCollin KenGenKenya rebeccamiano EIB Not understanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,Rascoffai AfDBGroup akinadesina FinanceInCommon Misunderstanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,How about you ask the Drs or scientists Maybe poll the people who lost loved ones from this pandemic Come on Man Everyone is in this together and we need to stop the spread MaskUpMN StayHealthy Covid19,b'CoachPhill',"b'Eveleth, MN'",.,keywords
11/18/2020,FibHunter KGeorgieva EmmanuelMacron Not understanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,donlemon And how much do they plan for on selling these at home COVID19 tests Im m all for health but unless its free it really serves only one purpose and thats to put money in the pickets of greedy people,b'JustChris4Ever',"b'San Antonio, TX'",.,keywords
11/18/2020,TeddyMugabo Not understanding the geopolitical stakes of post Covid19 Leaders opt to be dealers of the greatest hoax Subjecting the poor to the most exploitive amp heartless financing schemes As Force Majeure doesnt AND CANNOT BE AT REACH OF THE POOR A luxury the poor cant afford,b'diasporaonline',"b'Washington DC, MD & Virginia'",.,keywords
11/18/2020,KellyHu My niece and her boyfriend were bored with all the Covid19 so they hopped on a plane and took a little vacation on a almost empty plane While they were there my niece thought of you and brought me something back,b'DizDev1',"b'Villas, NJ'",.,keywords
11/18/2020,Since I am an introvert my COVID19 lifestyle is not much different than before I do miss going to the gym and my Friday nightdatenight with my husband Double masking now and very happy for Pres Biden and hopeful for a vaccine in early 2021 The end is in sight,b'JocelynChampag7',"b'Pennsylvania, USA'",.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 The Last Leaf by Blackmores Night from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,I expect Trump to continue holding rallies in order to continue spreading COVID19 to make PresidentElect Bidens job difficult and to attack the nation for rejecting him twice,b'ItsMeJonRamos',"b'Orange County/Bay Area, CA'",.,keywords
11/18/2020,pulte My daughter emilygr67072239 could really use your help She lost her job due to COVID19 and is about to lose her car at the end of the month I try to help her and my grandson as much as I can but things are tight right now,b'jswgross',b'',.,keywords
11/18/2020,Iowans who beat Covid can help others recover from the virus The number of recovered Iowans would fill Kinnick Stadium Hilton Coliseum UNIDome and the Knapp Center combined yet only around 500 have donated convalescent plasma,b'JustinSurrency',"b'Des Moines, IA'",.,keywords
11/18/2020,Hampton University Gerontology Center participating in community outreach for older adults planning session for upcoming onsite flu vaccination clinics and COVID19 educationDOCDNPs sgsmgr BlackInGeron,b'DrEthlynDNP',b'',.,keywords
11/18/2020,CSDNR a student at New Rochelle High School has tested positive for COVID19Approximately 130 students and 29 staff members will have to quarantine In all about 500 students who had been attending in person will have to switch to allvirtual education until November 30,b'TalkoftheSound',"b'New Rochelle, NY'",.,keywords
11/18/2020,At the 2 week mark after Halloween and right before Thanksgiving So now we have to reconsider any exposure from folks who just dont listen,b'PJAlmaguer',b'Public Interest Attorney',.,keywords
11/18/2020,tedcruz who are you to say that the COVID 19 virus isnt serious and to call a colleague an ass for asking another colleague to put on a mask Next election people will show you what they think of you Just watch Sad,b'LoganHealth',b'Minnesota',.,keywords
11/18/2020,1 COVID19 is a real thing 2 COVID18 and 17 and 16 were all real too 3 Wearing a mask is not political it just doesnt work 4 Suicides are up 5 Drug overdoses are up 6 Domestic abuse is up 7 Risk of dying from COVID is 0 without comorbidity,b'bselerski',b'',.,keywords
11/18/2020,Cuomo blames drug companies President Trump for speedy COVID19 vaccinesIs Coumo suggesting that it should be stopped until they can prove their motive for such great work done by Trump and companies was honorable,b'Carol96208870',b'',.,keywords
11/18/2020,Why Kate why COVID19 has a long incubation period compared to common colds 2472 hours Thats why you should always wear a mask and social distance,b'tanibubbles',b'The Deep South',.,keywords
11/18/2020,The money that goes towards state and federal taxes or to the professional help needed to file them is money that could otherwise be spent providing benefits to their employees or expanding the business,b'JohnRDundon',"b'Denver, Colorado'",.,keywords
11/18/2020,GovLarryHogan THANK YOU Thank you for actually caring for the people of our stateamp taking COVID 19 SERIOUSLY I look at the other states and am thankful i live in Maryland,b'firemonkeys3',b'',.,keywords
11/18/2020,In other news Covid19 turned 1 years old todayBorn in Hubei and overstayed its travel visa Happy birthday immigrant,b'N19_NahomAssefa',"b'Minneapolis, MN'",.,keywords
11/18/2020,Pritzker announces statewide coronavirus restrictions limiting store capacity and closing museums theaters and casinos via SunTimes,b'jen_majczan_13',"b'Elmwood Park, IL'",.,keywords
11/18/2020,This is my therapy folks My bliss Be and stay blessed Be safe in times of COVID19 Shine Mix CutWhelan amp Di Scala Dub Mix by Alisa from SoundHound,b'mbvukutaphiri',"b'Davis, California, USA'",.,keywords
11/18/2020,DrLiMengYAN1 The CCP regime is the largest mafia and terrorist organization on earth attacking the world by bio weapon COVID19 and attacking America by interfering in the American presidential election The only option for the civilized world is to eliminate the evil CCP from the earth,b'richren1920',b'',.,keywords
